"branch";"branchname";"registered";"fakecode";"fakelat";"fakelong"
"36";"CITY";"40971.50572916667";"SR1 3AH";"54.9090357";"-1.3843661"
"1";"OUTER WEST LIBRARY";"40971.50609953704";"NE5 2SY";"54.9899786";"-1.6833345"
"36";"CITY";"40971.51064814815";"NE31 1EZ";"54.9766367";"-1.5155755"
"36";"CITY";"40971.5128587963";NULL;NULL;NULL
"36";"CITY";"40971.51526620371";"NE21 6PJ";"54.9523763";"-1.7264677"
"36";"CITY";"40971.52010416667";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40971.52079861111";"NE3 3TB";"55.0091977";"-1.6459574"
"1";"OUTER WEST LIBRARY";"40971.53318287037";"NE5 2SY";"54.9899786";"-1.6833345"
"2";"GOSFORTH";"40971.53861111111";"NE13 7BA";"55.0470845";"-1.6490493"
"4";"JESMOND";"40971.55391203704";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40971.55664351852";"DH2 1EP";"54.8785919";"-1.6053632"
"2";"GOSFORTH";"40971.55864583333";NULL;NULL;NULL
"36";"CITY";"40971.56322916667";"NE6 1PL";"54.9755154";"-1.5809154"
"36";"CITY";"40971.56494212963";"NE11 0QP";"54.9282599";"-1.6214009"
"9";"WEST END";"40971.56585648148";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40971.56863425926";"NE23 3GX";"55.1016532";"-1.5824677"
"36";"CITY";"40971.57760416667";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40971.57893518519";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40971.5809837963";"NE13 9BJ";"55.02732";"-1.65036"
"36";"CITY";"40971.58456018518";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40971.58800925926";"NE11 0QP";"54.9282599";"-1.6214009"
"36";"CITY";"40971.59212962963";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40971.59855324074";"NE28 9BN";"55.0098636";"-1.5216174"
"36";"CITY";"40971.61168981482";"NE6 2LD";"54.9747647";"-1.5693971"
"12";"NEWBURN";"40971.61207175926";"NE15 9ED";"54.9955085";"-1.7503107"
"35";"EAST END";"40971.61603009259";"NE28 9BN";"55.0098636";"-1.5216174"
"36";"CITY";"40971.62384259259";"NE4 5EQ";"54.9768148";"-1.6327259"
"2";"GOSFORTH";"40971.62519675926";"NE3 2DW";"55.0225464";"-1.6195574"
"36";"CITY";"40971.62658564815";"NE33 3BZ";"54.9916545";"-1.4184485"
"36";"CITY";"40971.63453703704";"NE1 5PW";"54.9722632";"-1.6157763"
"36";"CITY";"40971.63960648148";"NE34 9SE";"54.9669283";"-1.4509596"
"36";"CITY";"40971.64512731481";"NE28 8DW";"54.9977822";"-1.5415842"
"36";"CITY";"40971.64590277777";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40971.65364583334";"NE6 5LJ";"54.986578";"-1.5775826"
"35";"EAST END";"40971.661875";"NE7 7PL";"55.0001164";"-1.5787226"
"35";"EAST END";"40971.6625462963";NULL;NULL;NULL
"35";"EAST END";"40971.6634375";NULL;NULL;NULL
"36";"CITY";"40971.68211805556";"NE13 7BA";"55.0470845";"-1.6490493"
"36";"CITY";"40971.68709490741";"NE32 5PR";"54.9715167";"-1.4897208"
"4";"JESMOND";"40971.68783564815";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40971.68840277778";"NE8 3NS";"54.95825";"-1.5897935"
"3";"FENHAM";"40971.68981481482";"NE4 9EP";"54.9821682";"-1.6541318"
"3";"FENHAM";"40971.69112268519";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40971.69459490741";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40971.70225694445";"DH8 8AR";"54.8534889";"-1.8575222"
"36";"CITY";"40971.70950231481";"NE4 7RU";"54.9661468";"-1.6362294"
"36";"CITY";"40972.47096064815";"NE37 1AR";"54.9107406";"-1.5373556"
"35";"EAST END";"40972.49458333333";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40972.49472222223";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40972.50917824074";"NE11 9BL";"54.9516618";"-1.6453787"
"36";"CITY";"40972.51479166667";"NE20 9RA";"55.0435056";"-1.7516105"
"36";"CITY";"40972.51574074074";"NE20 9RA";"55.0435056";"-1.7516105"
"36";"CITY";"40972.52454861111";"TS14 6TE";"54.5387327";"-1.0567742"
"36";"CITY";"40972.53038194445";"NE62 5HH";"55.1625127";"-1.5923309"
"36";"CITY";"40972.56305555555";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40972.56612268519";"NE9 5UN";"54.9421911";"-1.5926667"
"36";"CITY";"40972.58724537037";"LA8 8AX";"54.2983918";"-2.8113626"
"36";"CITY";"40972.59420138889";"DL5 6UP";"54.6043843";"-1.5843712"
"36";"CITY";"40972.59744212963";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40972.60256944445";"NE12 9RN";"55.0219778";"-1.5547833"
"9";"WEST END";"40973.38681712963";"NE5 2SY";"54.9899786";"-1.6833345"
"36";"CITY";"40973.39532407407";"NE4 5EQ";"54.9768148";"-1.6327259"
"3";"FENHAM";"40973.3955787037";"NE4 8AH";"54.9718675";"-1.6538079"
"3";"FENHAM";"40973.40010416666";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40973.40252314815";"DH2 1EP";"54.8785919";"-1.6053632"
"36";"CITY";"40973.41070601852";"CA2 7JU";"54.8931149";"-2.9677191"
"20";"DENTON BURN";"40973.41876157407";"NE5 2SY";"54.9899786";"-1.6833345"
"6";"WALKER";"40973.43243055556";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40973.43483796297";"NE5 5QJ";"54.9965379";"-1.6989545"
"36";"CITY";"40973.4380787037";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40973.43858796296";"NE4 5EQ";"54.9768148";"-1.6327259"
"35";"EAST END";"40973.44453703704";NULL;NULL;NULL
"9";"WEST END";"40973.44975694444";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40973.45582175926";"SR6 7UY";"54.953664";"-1.3848063"
"5";"KENTON";"40973.45609953703";"NE3 3TB";"55.0091977";"-1.6459574"
"2";"GOSFORTH";"40973.46745370371";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40973.46826388889";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40973.46865740741";"SR8 4DG";"54.7652476";"-1.3154417"
"36";"CITY";"40973.48418981482";"NE6 5LJ";"54.986578";"-1.5775826"
"9";"WEST END";"40973.48873842593";"NE15 6NF";"54.974351";"-1.6753841"
"9";"WEST END";"40973.49144675926";"NE15 6NF";"54.974351";"-1.6753841"
"36";"CITY";"40973.49181712963";"NE11 0QP";"54.9282599";"-1.6214009"
"9";"WEST END";"40973.49684027778";"NE15 6NF";"54.974351";"-1.6753841"
"9";"WEST END";"40973.49930555555";"NE15 6NF";"54.974351";"-1.6753841"
"36";"CITY";"40973.50599537037";"NE40 4QR";"54.9614961";"-1.7826395"
"36";"CITY";"40973.50774305555";"NE28 0DP";"55.0008377";"-1.4949545"
"9";"WEST END";"40973.51493055555";"NE4 8AH";"54.9718675";"-1.6538079"
"9";"WEST END";"40973.51630787037";"NE4 8AH";"54.9718675";"-1.6538079"
"9";"WEST END";"40973.52396990741";"NE15 6NF";"54.974351";"-1.6753841"
"9";"WEST END";"40973.52636574074";"NE15 6NF";"54.974351";"-1.6753841"
"2";"GOSFORTH";"40973.52993055555";"NE13 7BA";"55.0470845";"-1.6490493"
"36";"CITY";"40973.53349537037";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40973.53618055556";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40973.53773148148";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40973.53893518518";"NE4 9EP";"54.9821682";"-1.6541318"
"3";"FENHAM";"40973.54537037037";"NE2 4AB";"54.9839327";"-1.620875"
"9";"WEST END";"40973.54581018518";"NE4 8AH";"54.9718675";"-1.6538079"
"3";"FENHAM";"40973.5459375";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40973.54652777778";"NE21 6PJ";"54.9523763";"-1.7264677"
"36";"CITY";"40973.54792824074";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40973.54799768519";"NE4 6JG";"54.9719748";"-1.6344969"
"9";"WEST END";"40973.54949074074";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40973.55474537037";"NE34 8TH";"54.9650846";"-1.4191891"
"36";"CITY";"40973.55864583333";"NE13 9BJ";"55.02732";"-1.65036"
"3";"FENHAM";"40973.55881944444";"NE4 5EQ";"54.9768148";"-1.6327259"
"3";"FENHAM";"40973.56006944444";"NE4 5EQ";"54.9768148";"-1.6327259"
"7";"HIGH HEATON";"40973.56123842593";"NE6 1PL";"54.9755154";"-1.5809154"
"36";"CITY";"40973.56596064815";"NE4 6JG";"54.9719748";"-1.6344969"
"35";"EAST END";"40973.57413194444";"NE6 1PL";"54.9755154";"-1.5809154"
"36";"CITY";"40973.57913194445";"NE20 9RA";"55.0435056";"-1.7516105"
"4";"JESMOND";"40973.58641203704";NULL;NULL;NULL
"5";"KENTON";"40973.5887962963";"NE3 3TB";"55.0091977";"-1.6459574"
"4";"JESMOND";"40973.59390046296";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40973.60226851852";"NE6 3NP";"54.9705946";"-1.5480865"
"12";"NEWBURN";"40973.60248842592";"NE15 8UQ";"54.9833921";"-1.7225947"
"36";"CITY";"40973.60451388889";"NE12 6HA";"55.036";"-1.5643384"
"24";"PRIORITY SERVICES";"40973.60825231481";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40973.61063657407";"NE4 6JG";"54.9719748";"-1.6344969"
"35";"EAST END";"40973.61293981481";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40973.61311342593";"NE17 7EP";"54.9138537";"-1.8162866"
"36";"CITY";"40973.61695601852";"NE6 1PL";"54.9755154";"-1.5809154"
"2";"GOSFORTH";"40973.62490740741";"NE13 7BA";"55.0470845";"-1.6490493"
"7";"HIGH HEATON";"40973.63086805555";"NE7 7PL";"55.0001164";"-1.5787226"
"2";"GOSFORTH";"40973.63611111111";"NE3 2DW";"55.0225464";"-1.6195574"
"7";"HIGH HEATON";"40973.65035879629";"NE7 7PL";"55.0001164";"-1.5787226"
"9";"WEST END";"40973.65045138889";"NE15 6NF";"54.974351";"-1.6753841"
"3";"FENHAM";"40973.65541666667";"NE4 6JG";"54.9719748";"-1.6344969"
"35";"EAST END";"40973.66271990741";"NE7 7PL";"55.0001164";"-1.5787226"
"1";"OUTER WEST LIBRARY";"40973.66369212963";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40973.66809027778";"NE34 9SE";"54.9669283";"-1.4509596"
"11";"NEWBIGGIN HALL";"40973.67140046296";"NE5 4DW";"55.0059111";"-1.6856611"
"4";"JESMOND";"40973.67865740741";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40973.68346064815";"NE8 2NA";"54.9575854";"-1.6196341"
"36";"CITY";"40973.71451388889";"DH7 9RA";"54.7859493";"-1.6958007"
"35";"EAST END";"40973.71596064815";"NE6 2LD";"54.9747647";"-1.5693971"
"35";"EAST END";"40973.71770833333";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40973.72104166666";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40973.72170138889";"NE30 4JR";"55.023068";"-1.4282517"
"13";"BLAKELAW";"40973.72574074074";"NE5 3EB";"54.9959224";"-1.664498"
"35";"EAST END";"40973.7277662037";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40973.76053240741";"SR4 8PL";"54.8963264";"-1.429829"
"36";"CITY";"40973.78407407407";"NE8 1NL";"54.9583091";"-1.6057576"
"36";"CITY";"40974.35971064815";"NE23 7RA";"55.0605529";"-1.5753843"
"12";"NEWBURN";"40974.3796412037";"NE15 8UQ";"54.9833921";"-1.7225947"
"2";"GOSFORTH";"40974.38204861111";"NE3 2DW";"55.0225464";"-1.6195574"
"2";"GOSFORTH";"40974.38590277778";"NE3 2DW";"55.0225464";"-1.6195574"
"2";"GOSFORTH";"40974.38893518518";"NE3 2DW";"55.0225464";"-1.6195574"
"4";"JESMOND";"40974.39042824074";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40974.39059027778";"NE23 7RA";"55.0605529";"-1.5753843"
"5";"KENTON";"40974.39091435185";"NE3 3TB";"55.0091977";"-1.6459574"
"2";"GOSFORTH";"40974.39254629629";"NE3 2DW";"55.0225464";"-1.6195574"
"12";"NEWBURN";"40974.39482638889";"NE15 9ED";"54.9955085";"-1.7503107"
"7";"HIGH HEATON";"40974.39707175926";"NE6 3NP";"54.9705946";"-1.5480865"
"7";"HIGH HEATON";"40974.39934027778";"NE6 2LD";"54.9747647";"-1.5693971"
"2";"GOSFORTH";"40974.40707175926";"NE3 1AR";"55.0071528";"-1.6117037"
"3";"FENHAM";"40974.41652777778";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40974.41824074074";"NE26 3ST";"55.048641";"-1.4594295"
"12";"NEWBURN";"40974.43053240741";"NE15 9ED";"54.9955085";"-1.7503107"
"36";"CITY";"40974.43229166666";"NE1 5PW";"54.9722632";"-1.6157763"
"20";"DENTON BURN";"40974.43234953703";NULL;NULL;NULL
"12";"NEWBURN";"40974.43571759259";"NE15 8UQ";"54.9833921";"-1.7225947"
"1";"OUTER WEST LIBRARY";"40974.43780092592";"NE15 8UQ";"54.9833921";"-1.7225947"
"35";"EAST END";"40974.439375";"NE2 1NQ";"54.9828735";"-1.5974036"
"1";"OUTER WEST LIBRARY";"40974.44107638889";"NE15 9ED";"54.9955085";"-1.7503107"
"36";"CITY";"40974.44289351852";NULL;NULL;NULL
"1";"OUTER WEST LIBRARY";"40974.44415509259";"NE15 9ED";"54.9955085";"-1.7503107"
"2";"GOSFORTH";"40974.44679398148";"NE3 2DW";"55.0225464";"-1.6195574"
"7";"HIGH HEATON";"40974.4490625";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40974.4569212963";"DH1 2DX";"54.7749351";"-1.5361641"
"3";"FENHAM";"40974.46429398148";"NE66 2AB";"55.4055116";"-1.7142829"
"36";"CITY";"40974.46719907408";"NE15 0JA";"54.9987079";"-1.8160337"
"6";"WALKER";"40974.47050925926";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40974.47076388889";"NE26 3ST";"55.048641";"-1.4594295"
"36";"CITY";"40974.47604166667";"NE3 3TB";"55.0091977";"-1.6459574"
"5";"KENTON";"40974.47672453704";"NE3 3TB";"55.0091977";"-1.6459574"
"12";"NEWBURN";"40974.47753472222";"NE15 9ED";"54.9955085";"-1.7503107"
"36";"CITY";"40974.47998842593";"NE11 9BL";"54.9516618";"-1.6453787"
"2";"GOSFORTH";"40974.48951388889";"NE5 2SY";"54.9899786";"-1.6833345"
"35";"EAST END";"40974.49979166667";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40974.50131944445";"TS15 9HA";"54.5004392";"-1.3457973"
"36";"CITY";"40974.50334490741";"NE9 7XG";"54.9234453";"-1.5678905"
"1";"OUTER WEST LIBRARY";"40974.50586805555";"NE31 2QE";"54.9672052";"-1.5094279"
"36";"CITY";"40974.52238425926";"NE8 2NA";"54.9575854";"-1.6196341"
"36";"CITY";"40974.534375";"NE8 2NA";"54.9575854";"-1.6196341"
"36";"CITY";"40974.5358449074";"NE23 6HH";"55.0794799";"-1.580696"
"36";"CITY";"40974.54829861111";"NE1 8DX";"54.977629";"-1.6092258"
"36";"CITY";"40974.55424768518";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40974.55737268519";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40974.5588425926";"NE24 2EX";"55.1242022";"-1.5116667"
"5";"KENTON";"40974.56060185185";"NE3 3TB";"55.0091977";"-1.6459574"
"14";"CRUDDAS PARK";"40974.56322916667";"NE4 6JG";"54.9719748";"-1.6344969"
"9";"WEST END";"40974.58880787037";"NE4 9EP";"54.9821682";"-1.6541318"
"4";"JESMOND";"40974.58965277778";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40974.59547453704";NULL;NULL;NULL
"2";"GOSFORTH";"40974.60306712963";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40974.61304398148";"NE2 2RR";"54.9919918";"-1.6003689"
"36";"CITY";"40974.62710648148";"NE32 5PR";"54.9715167";"-1.4897208"
"36";"CITY";"40974.63006944444";"NE6 2LD";"54.9747647";"-1.5693971"
"23";"MOORSIDE";"40974.64611111111";"NE4 6JG";"54.9719748";"-1.6344969"
"2";"GOSFORTH";"40974.64625";"NE5 4DW";"55.0059111";"-1.6856611"
"36";"CITY";"40974.64971064815";"NE10 8XJ";"54.943604";"-1.540505"
"36";"CITY";"40974.65064814815";"SR4 0HD";"54.9049405";"-1.441506"
"36";"CITY";"40974.65150462963";"NE10 8XJ";"54.943604";"-1.540505"
"36";"CITY";"40974.65179398148";"NE4 8AH";"54.9718675";"-1.6538079"
"1";"OUTER WEST LIBRARY";"40974.65368055556";"NE5 5QJ";"54.9965379";"-1.6989545"
"1";"OUTER WEST LIBRARY";"40974.65724537037";"NE5 2SY";"54.9899786";"-1.6833345"
"5";"KENTON";"40974.65743055556";"NE3 3TB";"55.0091977";"-1.6459574"
"5";"KENTON";"40974.65863425926";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40974.67505787037";"NE28 8DW";"54.9977822";"-1.5415842"
"36";"CITY";"40974.68605324074";"NE40 4QR";"54.9614961";"-1.7826395"
"36";"CITY";"40974.68703703704";NULL;NULL;NULL
"36";"CITY";"40974.68883101852";"NE5 5QJ";"54.9965379";"-1.6989545"
"36";"CITY";"40974.69356481481";"NE34 9SE";"54.9669283";"-1.4509596"
"36";"CITY";"40974.70210648148";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40975.37774305556";"SR7 9QA";"54.819";"-1.3887892"
"5";"KENTON";"40975.38697916667";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40975.413125";"NE28 7JG";"54.9985663";"-1.5171122"
"36";"CITY";"40975.41489583333";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40975.42523148148";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40975.42623842593";"NE33 1BS";"54.9978636";"-1.4351"
"1";"OUTER WEST LIBRARY";"40975.4334375";NULL;NULL;NULL
"36";"CITY";"40975.4343287037";"DH8 5NB";"54.8566517";"-1.8343632"
"35";"EAST END";"40975.43556712963";"NE6 5LJ";"54.986578";"-1.5775826"
"35";"EAST END";"40975.43914351852";"NE6 2LD";"54.9747647";"-1.5693971"
"35";"EAST END";"40975.44759259259";"NE6 2LD";"54.9747647";"-1.5693971"
"9";"WEST END";"40975.4516087963";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40975.45290509259";"DH3 4EY";"54.850747";"-1.5487651"
"36";"CITY";"40975.46515046297";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40975.47116898148";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40975.47142361111";"SR4 0HD";"54.9049405";"-1.441506"
"5";"KENTON";"40975.47951388889";"NE13 7BA";"55.0470845";"-1.6490493"
"36";"CITY";"40975.47980324074";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40975.47984953703";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40975.49422453704";"NE2 1NQ";"54.9828735";"-1.5974036"
"35";"EAST END";"40975.50508101852";NULL;NULL;NULL
"35";"EAST END";"40975.51449074074";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40975.51625";"NE24 5HP";"55.1268178";"-1.5310327"
"36";"CITY";"40975.52017361111";"NE26 1QE";"55.0491508";"-1.4519603"
"36";"CITY";"40975.52798611111";NULL;NULL;NULL
"1";"OUTER WEST LIBRARY";"40975.55034722222";"NE5 5QJ";"54.9965379";"-1.6989545"
"36";"CITY";"40975.56769675926";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40975.56866898148";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40975.58357638889";"NE24 1PX";"55.1335232";"-1.5148411"
"35";"EAST END";"40975.59040509259";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40975.5940162037";"SR2 7HE";"54.8981905";"-1.3870173"
"36";"CITY";"40975.59996527778";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40975.59998842593";"SR2 7HE";"54.8981905";"-1.3870173"
"36";"CITY";"40975.60024305555";"NE32 4EB";"54.9581274";"-1.4797992"
"2";"GOSFORTH";"40975.60079861111";"NE29 6EJ";"55.003298";"-1.4558889"
"36";"CITY";"40975.61140046296";"NE1 6PY";"54.9742805";"-1.5994268"
"36";"CITY";"40975.6171412037";"DH4 6LE";"54.8388447";"-1.5074064"
"36";"CITY";"40975.61762731482";"NE1 6NA";"54.973697";"-1.6082576"
"1";"OUTER WEST LIBRARY";"40975.61766203704";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40975.6209837963";"NE31 1EZ";"54.9766367";"-1.5155755"
"36";"CITY";"40975.62163194444";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40975.62295138889";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40975.62855324074";"NE1 6NA";"54.973697";"-1.6082576"
"36";"CITY";"40975.63890046296";"NE15 8UQ";"54.9833921";"-1.7225947"
"36";"CITY";"40975.6421412037";"NE22 5PU";"55.1345044";"-1.5804868"
"9";"WEST END";"40975.64377314815";"NE4 6JG";"54.9719748";"-1.6344969"
"9";"WEST END";"40975.6452662037";"NE4 5EQ";"54.9768148";"-1.6327259"
"5";"KENTON";"40975.65127314815";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40975.65501157408";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40975.66909722222";"NE28 9BN";"55.0098636";"-1.5216174"
"36";"CITY";"40975.67528935185";"SR8 2RP";"54.7631047";"-1.3510366"
"36";"CITY";"40975.68084490741";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40975.68456018518";"NE8 1NL";"54.9583091";"-1.6057576"
"36";"CITY";"40975.68472222222";"SR8 2RP";"54.7631047";"-1.3510366"
"36";"CITY";"40975.68739583333";"NE8 2NA";"54.9575854";"-1.6196341"
"36";"CITY";"40975.70104166667";"NE17 7EP";"54.9138537";"-1.8162866"
"36";"CITY";"40975.70777777778";"BS16 1JL";"51.4939843";"-2.5349906"
"36";"CITY";"40975.709375";"NE23 2FJ";"55.0915377";"-1.5720566"
"36";"CITY";"40975.7108912037";"NE23 2FJ";"55.0915377";"-1.5720566"
"36";"CITY";"40975.71456018519";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40975.71555555556";"NE9 5UN";"54.9421911";"-1.5926667"
"36";"CITY";"40975.72662037037";"NE2 2RR";"54.9919918";"-1.6003689"
"36";"CITY";"40975.73295138889";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40975.73427083333";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40975.77155092593";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40975.78452546296";"NE61 5JP";"55.2343876";"-1.5791977"
"36";"CITY";"40975.80469907408";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40975.82868055555";"NE4 8AH";"54.9718675";"-1.6538079"
"2";"GOSFORTH";"40976.38196759259";"NE3 1AR";"55.0071528";"-1.6117037"
"36";"CITY";"40976.38263888889";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40976.3955324074";"NE4 6JG";"54.9719748";"-1.6344969"
"7";"HIGH HEATON";"40976.39971064815";"NE28 8DW";"54.9977822";"-1.5415842"
"4";"JESMOND";"40976.40211805556";NULL;NULL;NULL
"5";"KENTON";"40976.4034375";"NE3 3TB";"55.0091977";"-1.6459574"
"5";"KENTON";"40976.40768518519";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40976.41444444445";"NE6 3NP";"54.9705946";"-1.5480865"
"4";"JESMOND";"40976.41465277778";"NE2 3LD";"54.9957568";"-1.6083423"
"35";"EAST END";"40976.41982638889";"NE6 4XY";"54.9836239";"-1.5508982"
"36";"CITY";"40976.42091435185";"NE9 6TU";"54.9319696";"-1.5925676"
"36";"CITY";"40976.4281712963";"DL7 0TH";"54.3788462";"-1.5280817"
"1";"OUTER WEST LIBRARY";"40976.43761574074";"NE5 2SY";"54.9899786";"-1.6833345"
"2";"GOSFORTH";"40976.45243055555";"NE3 1AR";"55.0071528";"-1.6117037"
"2";"GOSFORTH";"40976.45351851852";"NE3 1AR";"55.0071528";"-1.6117037"
"36";"CITY";"40976.45552083333";"NE26 1QE";"55.0491508";"-1.4519603"
"36";"CITY";"40976.46508101852";"NE6 1PL";"54.9755154";"-1.5809154"
"35";"EAST END";"40976.49243055555";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40976.4954050926";"DH9 0UE";"54.8765078";"-1.6807202"
"5";"KENTON";"40976.50024305555";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40976.50041666667";"DH2 1EP";"54.8785919";"-1.6053632"
"35";"EAST END";"40976.50331018519";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40976.51347222222";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40976.51364583334";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40976.51762731482";"SR8 3DJ";"54.7867397";"-1.3390207"
"36";"CITY";"40976.51829861111";"NE10 8XJ";"54.943604";"-1.540505"
"36";"CITY";"40976.52314814815";"NE1 4XQ";"54.9729889";"-1.6196111"
"36";"CITY";"40976.5277199074";"NE3 2SL";"55.01723";"-1.6492613"
"1";"OUTER WEST LIBRARY";"40976.54342592593";"NE68 7TR";"55.5785524";"-1.6584667"
"36";"CITY";"40976.54730324074";NULL;NULL;NULL
"4";"JESMOND";"40976.5568287037";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40976.56199074074";"SE18 7PD";"51.4875596";"0.0784715"
"35";"EAST END";"40976.57258101852";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40976.58334490741";"NE20 9RA";"55.0435056";"-1.7516105"
"35";"EAST END";"40976.58921296296";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40976.5962037037";"NE12 7NB";"55.0267156";"-1.5716881"
"1";"OUTER WEST LIBRARY";"40976.5984375";"NE5 5QJ";"54.9965379";"-1.6989545"
"9";"WEST END";"40976.60019675926";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40976.60107638889";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40976.60585648148";"NE34 6DU";"54.9802526";"-1.4078789"
"12";"NEWBURN";"40976.61260416666";"NE15 9ED";"54.9955085";"-1.7503107"
"20";"DENTON BURN";"40976.61569444444";"NE2 2RR";"54.9919918";"-1.6003689"
"36";"CITY";"40976.63042824074";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40976.6533449074";"NE12 8JB";"55.0150567";"-1.5827328"
"9";"WEST END";"40976.66167824074";"NE15 6NF";"54.974351";"-1.6753841"
